SubID,StudyTrial,TestTrial,Run,Valence,SoundID,ObjID,SceneID,ColStudy,SceStudy,Ques1,Ques2,ColTest,SceneTest,SoundResponse,SoundRT,SoundCorrect,SoundConfidence,ColResp,ColRT,SceneResp,SceneRT,ColError,SceError,ColAbsError,SceAbsError,onsetEncoding,TotalEncodingTrial
10,101,107,5,Negative,5,118,5,66,174,1,2,42,318,1,0.51591804,1,1,69,2.545067398,171,2.85807249,3,-3,3,3,29.00747608,1061
10,102,113,5,Neutral,9,50,6,63,126,2,1,243,267,4,0.615143714,1,1,45,3.200163476,114,3.16697598,-18,-12,18,12,36.00616993,1062
10,103,101,5,Negative,4,103,3,102,81,2,1,249,312,1,0.615312468,1,1,159,3.07927158,84,2.662896543,57,3,57,3,43.01953867,1063
10,104,106,5,Negative,1,90,5,273,264,2,1,21,297,1,0.638279988,1,1,249,2.452015877,264,2.845544337,-24,0,24,0,50.01727207,1064
10,105,117,5,Neutral,12,131,1,171,177,1,2,273,90,4,0.552299086,1,1,93,4.628098664,189,2.491077923,-78,12,78,12,57.01497343,1065
10,106,102,5,Negative,2,48,3,354,183,1,2,66,144,1,0.62834077,1,1,348,4.807596521,189,2.584935417,-6,6,6,6,64.0126763,1066
10,107,109,5,Neutral,7,34,2,39,315,2,1,78,204,4,0.458174765,1,1,48,1.717852754,312,2.376313859,9,-3,9,3,71.01039314,1067
10,108,100,5,Negative,4,117,6,237,264,2,1,264,243,1,0.504560614,1,1,213,4.865131001,252,5.005309225,-24,-12,24,12,78.00809159,1068
10,109,112,5,Neutral,7,120,1,333,9,2,1,336,90,4,0.507924506,1,1,333,1.881521023,21,3.807846684,0,12,0,12,85.00584752,1069
10,110,108,5,Negative,1,114,4,48,192,2,1,57,330,1,0.646081903,1,1,57,1.577650528,195,3.572539925,9,3,9,3,92.00350639,1070
10,111,111,5,Negative,6,9,2,105,6,1,2,345,156,1,0.423593026,1,1,132,3.368258428,24,4.186593023,27,18,27,18,99.01914646,1071
10,112,105,5,Neutral,12,23,6,282,42,1,2,198,216,4,0.411923509,1,1,216,2.701887314,30,3.028115856,-66,-12,66,12,106.0155647,1072
10,113,99,5,Neutral,10,39,3,264,255,1,2,342,42,4,0.474923805,1,1,255,4.119664055,267,2.477682317,-9,12,9,12,113.0132574,1073
10,114,114,5,Neutral,8,86,2,234,186,1,2,93,69,4,0.604204045,1,1,210,3.854936423,171,2.675789408,-24,-15,24,15,120.0110316,1074
10,115,103,5,Neutral,11,61,5,174,309,2,1,183,120,4,0.633585344,1,1,177,1.997825248,318,3.176843106,3,9,3,9,127.0086556,1075
10,116,119,5,Negative,6,60,1,252,258,1,2,72,234,1,0.453381161,1,1,228,2.66916228,258,1.707329875,-24,0,24,0,134.0064073,1076
10,117,110,5,Neutral,10,92,4,294,75,1,2,117,99,4,0.555977239,1,1,300,4.347330855,75,2.266402238,6,0,6,0,141.0040987,1077
10,118,116,5,Negative,3,126,1,42,60,2,1,300,159,1,0.617398645,1,1,60,3.022687372,51,4.078326221,18,-9,18,9,148.0184368,1078
10,119,118,5,Neutral,9,79,3,156,318,2,1,231,153,4,0.446693637,1,1,102,3.703793864,321,3.222341162,-54,3,54,3,155.0161349,1079
10,120,98,5,Negative,3,38,2,354,126,2,1,246,66,1,0.523351447,1,1,30,3.134157185,66,0.866679216,36,-60,36,60,162.013876,1080
10,121,126,6,Negative,3,31,5,192,354,1,2,171,33,1,0.437628868,1,1,216,5.245004078,354,2.050364185,24,0,24,0,1.011150692,1081
10,122,131,6,Neutral,8,124,6,228,156,2,1,273,273,4,0.559536348,1,1,276,2.107707329,147,3.873761053,48,-9,48,9,8.008883214,1082
10,123,144,6,Neutral,8,26,1,240,15,2,1,222,6,4,0.563003925,1,1,249,2.013616037,6,1.684243703,9,-9,9,9,15.00660011,1083
10,124,123,6,Neutral,10,110,5,351,51,2,1,285,318,4,1.408442779,1,1,24,3.477654648,63,3.646108019,33,12,33,12,22.00430084,1084
10,125,136,6,Neutral,11,56,6,99,12,1,2,162,327,4,0.394408225,1,1,162,1.343216478,15,3.426902311,63,3,63,3,29.01865342,1085
10,126,129,6,Negative,4,36,1,192,189,1,2,222,234,1,0.432266173,1,1,192,2.001173726,186,3.510851312,0,-3,0,3,36.01636012,1086
10,127,127,6,Negative,2,46,1,102,252,2,1,186,57,1,0.493189439,1,1,129,3.086619157,255,2.733065991,27,3,27,3,43.01403794,1087
10,128,132,6,Negative,5,65,4,243,189,2,1,111,297,1,0.363752486,1,1,264,2.50082978,201,4.777611979,21,12,21,12,50.01175167,1088
10,129,124,6,Neutral,12,64,3,117,144,2,1,51,201,4,0.409897298,1,1,141,3.036818326,144,1.737254683,24,0,24,0,57.00946178,1089
10,130,121,6,Negative,1,11,2,99,51,1,2,246,12,1,0.490277113,1,1,96,3.131342139,45,1.619309321,-3,-6,3,6,64.00717524,1090
10,131,133,6,Neutral,12,72,4,105,252,2,1,342,147,4,0.360806394,1,1,138,2.770817488,255,2.865232176,33,3,33,3,71.00490127,1091
10,132,134,6,Negative,1,112,3,228,321,1,2,27,114,1,0.419402345,1,1,228,3.22725758,312,2.377256675,0,-9,0,9,78.01923206,1092
10,133,142,6,Negative,5,109,3,48,27,2,1,111,279,1,0.529158546,1,1,51,3.347989409,45,3.563649223,3,18,3,18,85.01692284,1093
10,134,140,6,Neutral,7,22,3,3,213,1,2,225,249,4,0.526676071,1,1,15,2.85692325,216,1.450194464,12,3,12,3,92.01464399,1094
10,135,137,6,Negative,2,59,6,324,318,2,1,144,9,1,0.530552761,1,1,285,3.667742144,324,4.284833022,-39,6,39,6,99.01233966,1095
10,136,143,6,Negative,4,95,4,180,30,1,2,87,231,1,1.412460173,1,1,255,4.384396569,72,4.323138805,75,42,75,42,106.0100536,1096
10,137,141,6,Neutral,7,83,4,306,123,1,2,99,105,4,0.509605441,1,1,288,3.42339472,105,0.502125596,-18,-18,18,18,113.0077457,1097
10,138,130,6,Negative,6,37,5,273,204,2,1,66,132,1,0.525079453,1,1,249,2.929478261,207,4.826346034,-24,3,24,3,120.0054727,1098
10,139,128,6,Neutral,9,82,5,144,300,1,2,225,114,4,0.535522623,1,1,132,4.612957989,300,3.317326957,-12,0,12,0,127.00318,1099
10,140,125,6,Negative,3,125,6,36,243,1,2,291,156,1,0.386012995,1,1,69,3.787020307,222,4.83529648,33,-21,33,21,134.0175122,1100
10,141,139,6,Neutral,11,77,1,147,99,1,2,258,129,4,0.463760055,1,1,132,4.212821532,90,1.652598565,-15,-9,15,9,141.0152433,1101
10,142,135,6,Neutral,10,93,2,297,264,2,1,75,180,4,0.611039903,1,1,285,3.315467702,264,2.945265285,-12,0,12,0,148.0129494,1102
10,143,122,6,Neutral,9,6,2,216,360,1,2,219,6,4,0.639543521,1,1,198,3.94625578,360,1.900252545,-18,0,18,0,155.0106531,1103
10,144,138,6,Negative,6,44,2,168,111,2,1,9,246,1,0.793584433,1,1,147,3.763838804,246,0.999842565,-21,135,21,135,162.0083982,1104
11,1,5,1,Negative,4,60,4,54,327,1,2,102,126,-1,-1,0,-1,21,-1,126,2.156783175,-33,159,33,159,1.014274674,1105
11,2,19,1,Negative,3,36,5,111,237,2,1,123,294,3,0.931767935,0,0,123,1.359739787,273,-1,12,36,12,36,8.012026546,1106
11,3,11,1,Negative,3,21,6,138,339,2,1,339,12,1,1.359279221,1,1,309,-1,273,-1,171,-66,171,66,15.00972351,1107
11,4,15,1,Negative,2,90,6,246,165,1,2,159,18,3,0.83400408,0,0,360,-1,279,5.009163484,114,114,114,114,22.00739835,1108
11,5,10,1,Neutral,12,76,6,309,63,1,2,354,168,3,0.933081554,1,0,138,5.036459496,117,-1,-171,54,171,54,29.00516068,1109
11,6,7,1,Neutral,12,62,3,351,282,1,2,249,165,3,1.731887975,1,0,132,-1,168,5.847801828,141,-114,141,114,36.019503,1110
11,7,21,1,Neutral,11,95,1,183,288,2,1,264,195,2,1.301205779,0,0,9,-1,309,-1,-174,21,174,21,43.01720519,1111
11,8,18,1,Neutral,9,55,4,102,126,1,2,327,54,3,1.550473048,1,0,66,-1,117,-1,-36,-9,36,9,50.01486106,1112
11,9,24,1,Neutral,7,30,2,108,282,1,2,33,303,2,1.273418037,0,0,297,-1,198,-1,-171,-84,171,84,57.01261483,1113
11,10,6,1,Neutral,10,82,6,27,252,2,1,234,117,4,1.634030661,1,1,186,-1,111,-1,159,-141,159,141,64.01033489,1114
11,11,22,1,Neutral,10,85,5,63,108,2,1,231,24,3,1.435966551,1,0,99,-1,135,-1,36,27,36,27,71.00802328,1115
11,12,14,1,Negative,5,94,1,72,15,2,1,288,120,1,0.491639836,1,1,246,-1,24,-1,174,9,174,9,78.00575104,1116
11,13,23,1,Negative,6,69,3,273,219,2,1,81,153,2,0.480755662,1,0,33,-1,240,-1,120,21,120,21,85.00341466,1117
11,14,8,1,Negative,5,134,2,165,330,2,1,186,210,1,0.887957775,1,1,9,-1,231,-1,-156,-99,156,99,92.01779778,1118
11,15,4,1,Neutral,7,87,5,18,171,1,2,285,267,4,0.659760018,1,1,276,-1,186,-1,-102,15,102,15,99.01547181,1119
11,16,3,1,Negative,1,81,1,6,228,1,2,63,285,1,0.738539508,1,1,63,1.081575976,204,3.794342835,57,-24,57,24,106.0131787,1120
11,17,16,1,Negative,6,91,4,318,189,2,1,141,57,1,0.800236568,1,1,327,-1,147,-1,9,-42,9,42,113.0109114,1121
11,18,9,1,Negative,1,39,2,39,75,1,2,249,183,2,1.901813537,1,0,279,-1,60,-1,-120,-15,120,15,120.0086133,1122
11,19,17,1,Neutral,11,64,2,246,135,2,1,129,216,1,0.591441895,0,1,234,2.835391253,204,-1,-12,69,12,69,127.0063008,1123
11,20,12,1,Neutral,8,73,3,75,333,2,1,249,12,-1,-1,0,-1,330,-1,333,5.984290702,-105,0,105,0,134.0040218,1124
11,21,2,1,Neutral,9,115,1,132,117,1,2,327,141,4,1.074647547,1,1,165,5.612987351,27,-1,33,-90,33,90,141.0183633,1125
11,22,13,1,Neutral,8,8,4,261,276,2,1,33,102,2,0.871653618,0,0,267,2.73339295,285,-1,6,9,6,9,148.0160956,1126
11,23,20,1,Negative,4,88,3,147,168,1,2,6,333,2,1.34842722,1,0,147,4.637089982,168,-1,0,0,0,0,155.0137866,1127
11,24,1,1,Negative,2,34,5,270,291,1,2,81,249,1,0.915635453,1,1,306,-1,132,4.970020609,36,-159,36,159,162.0115069,1128
11,25,34,2,Neutral,12,12,6,177,300,2,1,198,273,1,0.40523272,0,1,159,-1,324,-1,-18,24,18,24,1.018513568,1129
11,26,41,2,Negative,2,17,3,219,87,2,1,63,33,1,0.653328525,1,1,249,-1,165,-1,30,78,30,78,8.016265208,1130
11,27,48,2,Negative,6,38,5,237,63,1,2,216,285,1,0.456018167,1,1,243,-1,96,5.826018421,6,33,6,33,15.01498947,1131
11,28,26,2,Neutral,11,144,1,102,39,1,2,51,150,4,0.648629444,1,1,147,3.979882881,45,5.322768441,45,6,45,6,22.01166752,1132
11,29,28,2,Negative,4,132,2,57,12,2,1,159,219,2,1.070614765,1,0,264,-1,210,-1,-153,-162,153,162,29.0093241,1133
11,30,40,2,Negative,3,65,4,282,96,1,2,360,258,1,0.654978545,1,1,240,2.333146684,96,4.777164748,-42,0,42,0,36.00810866,1134
11,31,32,2,Neutral,12,56,5,168,297,2,1,237,69,2,1.2663848,0,0,126,-1,288,-1,-42,-9,42,9,43.00475096,1135
11,32,25,2,Neutral,11,40,4,207,141,1,2,84,138,2,1.580849777,0,0,231,5.029164742,147,4.140625424,24,6,24,6,50.01913711,1136
11,33,37,2,Negative,6,7,2,108,288,1,2,270,225,2,1.335098305,1,0,210,-1,270,-1,102,-18,102,18,57.01683937,1137
11,34,45,2,Negative,4,89,1,285,240,2,1,105,168,3,1.155334348,0,0,288,-1,237,-1,3,-3,3,3,64.0144928,1138
11,35,44,2,Neutral,10,6,5,87,108,1,2,147,240,1,1.361590606,0,1,147,0.932877088,102,-1,60,-6,60,6,71.0122148,1139
11,36,39,2,Negative,1,143,5,294,180,2,1,213,183,3,0.445769739,0,0,309,3.669136045,189,3.953455543,15,9,15,9,78.00997067,1140
11,37,31,2,Negative,1,124,6,240,357,2,1,132,243,1,0.675886326,1,1,234,-1,222,-1,-6,-135,6,135,85.00766748,1141
11,38,33,2,Neutral,10,19,2,294,66,1,2,216,324,3,0.502795045,1,0,222,-1,267,-1,-72,-159,72,159,92.00536092,1142
11,39,27,2,Negative,2,61,4,111,24,2,1,315,114,1,0.521739198,1,1,42,3.348679695,18,3.484831702,-69,-6,69,6,99.01977107,1143
11,40,46,2,Negative,5,103,3,126,159,1,2,336,72,1,0.428229164,1,1,267,-1,150,1.903767905,141,-9,141,9,106.0173941,1144
11,41,43,2,Neutral,7,106,1,189,315,2,1,51,333,4,0.514258215,1,1,177,-1,300,3.488107277,-12,-15,12,15,113.0151338,1145
11,42,30,2,Negative,3,113,1,54,120,1,2,6,75,2,0.525486798,1,0,21,-1,117,5.30610435,-33,-3,33,3,120.0128542,1146
11,43,47,2,Neutral,8,10,6,351,156,1,2,150,210,4,0.537745906,1,1,351,5.707735445,150,2.39093297,0,-6,0,6,127.0105665,1147
11,44,35,2,Neutral,7,119,2,201,228,2,1,60,333,3,0.84999066,1,0,210,-1,63,-1,9,-165,9,165,134.0082056,1148
11,45,42,2,Neutral,9,126,3,30,336,2,1,201,219,2,1.096323205,0,0,30,3.139689182,324,5.577621606,0,-12,0,12,141.0060204,1149
11,46,36,2,Neutral,9,79,4,333,321,2,1,66,327,2,1.829525616,0,0,360,-1,126,-1,27,165,27,165,148.0036761,1150
11,47,29,2,Negative,5,18,6,300,96,1,2,321,303,3,1.704669998,0,0,108,-1,60,4.55939865,168,-36,168,36,155.0180276,1151
11,48,38,2,Neutral,8,116,3,300,228,1,2,261,213,2,0.545077275,0,0,288,-1,186,-1,-12,-42,12,42,162.0169958,1152
11,49,49,3,Negative,5,42,5,258,15,2,1,138,165,1,1.427532398,1,1,315,5.373345233,9,-1,57,-6,57,6,1.00221219,1153
11,50,67,3,Negative,3,118,3,273,12,2,1,87,348,3,0.659819485,0,0,9,5.848882988,87,-1,96,75,96,75,8.016555937,1154
11,51,61,3,Neutral,12,108,5,333,147,1,2,105,231,3,0.427443125,1,0,342,-1,135,4.800721108,9,-12,9,12,15.01427027,1155
11,52,51,3,Neutral,10,49,4,189,177,2,1,219,129,3,0.806682686,1,0,207,4.884819483,186,2.714553082,18,9,18,9,22.01193984,1156
11,53,52,3,Neutral,11,75,6,141,321,2,1,294,351,3,0.596752484,1,0,99,2.294204276,309,-1,-42,-12,42,12,29.00968479,1157
11,54,69,3,Negative,4,142,3,90,315,1,2,219,108,1,0.563648217,1,1,120,2.782065605,336,2.425282917,30,21,30,21,36.00742612,1158
11,55,70,3,Neutral,7,45,6,315,222,1,2,3,78,3,1.252097185,1,0,297,-1,234,3.564079056,-18,12,18,12,43.00512281,1159
11,56,71,3,Negative,2,57,5,51,249,1,2,315,15,-1,-1,0,-1,78,5.595116404,165,2.39493658,27,-84,27,84,50.002793,1160
11,57,65,3,Neutral,7,130,1,195,87,1,2,285,213,3,0.756542308,1,0,285,-1,102,4.314439245,90,15,90,15,57.01717072,1161
11,58,60,3,Negative,2,74,4,24,327,1,2,354,93,2,0.664397552,1,0,207,-1,276,-1,-177,-51,177,51,64.01490707,1162
11,59,50,3,Neutral,9,35,2,93,231,1,2,66,276,2,1.445506706,0,0,162,-1,231,2.019737109,69,0,69,0,71.01254289,1163
11,60,64,3,Negative,1,11,1,72,336,1,2,192,213,1,0.438054995,1,1,54,-1,6,2.992952805,-18,30,18,30,78.01027562,1164
11,61,68,3,Negative,5,92,4,84,42,2,1,327,84,1,0.391497188,1,1,12,-1,33,-1,-72,-9,72,9,85.00795618,1165
11,62,66,3,Negative,6,93,6,66,63,2,1,60,123,2,1.040293733,1,0,66,4.813895783,348,-1,0,-75,0,75,92.00569197,1166
11,63,58,3,Negative,3,133,2,30,36,2,1,144,357,3,0.514157595,0,0,66,-1,189,-1,36,153,36,153,99.00343086,1167
11,64,59,3,Neutral,10,135,1,351,168,2,1,54,63,3,1.184546013,1,0,6,-1,177,-1,15,9,15,9,106.0177576,1168
11,65,72,3,Negative,4,29,2,147,159,1,2,9,153,3,0.752528466,0,0,159,2.978882552,225,2.268224892,12,66,12,66,113.0154751,1169
11,66,57,3,Neutral,11,104,3,225,129,2,1,183,99,1,0.405048809,0,1,210,3.400070078,345,4.559351079,-15,-144,15,144,120.0134149,1170
11,67,55,3,Neutral,8,141,2,300,312,2,1,132,273,1,0.422450314,0,1,297,1.853253591,168,-1,-3,-144,3,144,127.0108795,1171
11,68,53,3,Negative,1,100,6,222,120,1,2,312,51,1,0.354765759,1,1,261,2.854706178,144,2.919101746,39,24,39,24,134.0085768,1172
11,69,54,3,Neutral,9,71,3,321,204,1,2,231,255,4,0.521613348,1,1,6,3.651112,189,3.766909236,45,-15,45,15,141.0063194,1173
11,70,56,3,Negative,6,136,1,249,36,2,1,195,168,3,0.670768474,0,0,255,2.838867945,78,-1,6,42,6,42,148.0040065,1174
11,71,63,3,Neutral,12,22,4,303,108,1,2,15,126,3,0.414820142,1,0,273,-1,87,1.712271754,-30,-21,30,21,155.0018108,1175
11,72,62,3,Neutral,8,117,5,111,66,2,1,72,327,3,0.563988996,1,0,153,3.818597464,126,5.637751554,42,60,42,60,162.0160325,1176
11,73,84,4,Neutral,11,112,5,282,165,1,2,3,219,2,0.505364984,0,0,135,2.274276651,129,-1,-147,-36,147,36,1.010527567,1177
11,74,88,4,Neutral,8,110,4,66,105,1,2,270,99,2,1.147540593,0,0,270,0.88926595,99,0.489995945,-156,-6,156,6,8.008321042,1178
11,75,91,4,Negative,1,123,3,123,186,2,1,297,297,2,0.972517014,1,0,87,1.813500652,180,-1,-36,-6,36,6,15.00598194,1179
11,76,80,4,Negative,6,96,6,135,189,1,2,309,234,3,0.707463177,0,0,168,5.680159616,135,2.456224406,33,-54,33,54,22.00367274,1180
11,77,86,4,Neutral,9,137,5,12,348,2,1,177,96,4,0.829447283,1,1,6,2.51673535,345,2.29522456,-6,-3,6,3,29.01804866,1181
11,78,74,4,Negative,3,139,1,111,171,1,2,132,192,-1,0.473137675,0,-1,153,-1,354,2.551991006,42,-177,42,177,36.01585341,1182
11,79,83,4,Negative,5,3,4,249,48,1,2,219,309,1,0.834327584,1,1,243,-1,42,-1,-6,-6,6,6,43.01340779,1183
11,80,90,4,Neutral,12,31,1,333,102,2,1,330,294,4,0.498326195,1,1,3,2.291598518,105,5.925437746,30,3,30,3,50.01112609,1184
11,81,93,4,Neutral,7,24,3,318,123,2,1,93,252,3,0.877196941,1,0,39,-1,114,-1,81,-9,81,9,57.00888771,1185
11,82,89,4,Negative,1,26,4,345,267,2,1,303,72,1,0.541057918,1,1,357,3.091458564,261,4.40680217,12,-6,12,6,64.00655019,1186
11,83,77,4,Neutral,12,127,4,114,207,2,1,174,330,3,0.615666362,1,0,135,4.448486085,177,-1,21,-30,21,30,71.00427192,1187
11,84,96,4,Neutral,10,51,3,225,333,1,2,132,87,2,0.7531307,0,0,225,-1,153,-1,0,-180,0,180,78.01859921,1188
11,85,79,4,Negative,4,44,5,114,33,2,1,273,261,1,0.886724761,1,1,129,2.441441805,330,-1,15,-63,15,63,85.01629284,1189
11,86,76,4,Negative,3,28,2,48,18,1,2,36,273,-1,0.768665271,0,-1,54,-1,222,3.789789681,6,-156,6,156,92.01402241,1190
11,87,92,4,Neutral,8,53,1,231,333,1,2,252,108,3,0.495908445,1,0,240,5.374202613,108,0.794730886,9,135,9,135,99.01172917,1191
11,88,95,4,Negative,4,27,6,24,33,2,1,252,153,1,0.452890785,1,1,198,-1,120,-1,174,87,174,87,106.009435,1192
11,89,73,4,Neutral,7,138,6,285,90,2,1,168,267,3,0.449381639,1,0,282,-1,45,-1,-3,-45,3,45,113.007159,1193
11,90,81,4,Negative,2,54,2,219,141,2,1,324,225,3,0.560227447,0,0,204,2.459085725,126,5.294575523,-15,-15,15,15,120.004888,1194
11,91,85,4,Neutral,10,78,6,186,273,1,2,111,57,3,0.464563793,1,0,207,3.67683563,303,-1,21,30,21,30,127.0025529,1195
11,92,82,4,Neutral,11,13,2,342,312,1,2,162,318,3,0.479847098,1,0,3,4.014618085,240,-1,21,-72,21,72,134.0181947,1196
11,93,75,4,Negative,2,52,1,165,249,2,1,144,333,-1,0.607354824,0,-1,162,-1,222,5.198805649,-3,-27,3,27,141.0154254,1197
11,94,94,4,Neutral,9,80,2,276,201,2,1,141,249,3,1.285376057,1,0,285,3.253425874,111,5.140960403,9,-90,9,90,148.0123446,1198
11,95,78,4,Negative,6,83,5,180,237,1,2,294,327,2,1.064221615,1,0,177,4.532424998,120,-1,-3,-117,3,117,155.0100212,1199
11,96,87,4,Negative,5,86,3,27,42,1,2,294,51,1,0.661654926,1,1,18,2.284985223,51,0.391977913,-9,9,9,9,162.0077324,1200
11,97,118,5,Neutral,10,16,1,93,282,2,1,141,333,1,0.524480716,0,1,141,0.389721423,291,1.742210504,48,9,48,9,1.011405502,1201
11,98,105,5,Negative,4,25,5,252,18,1,2,189,39,3,1.636196138,0,0,270,2.933754571,360,1.846115841,18,-18,18,18,8.009121798,1202
11,99,112,5,Negative,3,70,4,60,333,2,1,297,36,1,1.035696106,1,1,54,2.470862675,141,-1,-6,168,6,168,15.00680347,1203
11,100,98,5,Negative,2,43,1,198,225,1,2,102,93,1,0.75675748,1,1,228,4.144616336,228,3.719407757,30,3,30,3,22.00451008,1204
11,101,101,5,Negative,1,48,2,348,150,1,2,93,84,1,0.436852866,1,1,354,5.886516704,54,-1,6,-96,6,96,29.00222692,1205
11,102,114,5,Neutral,12,67,2,36,312,1,2,123,336,3,0.651494238,1,0,333,4.842289672,300,2.978323852,-63,-12,63,12,36.01655751,1206
11,103,119,5,Neutral,9,63,6,273,312,1,2,210,219,2,0.486219569,0,0,246,4.349190011,42,3.4281678,-27,90,27,90,43.01424793,1207
11,104,116,5,Neutral,11,41,3,357,204,2,1,267,189,4,0.537986981,1,1,12,1.430632969,198,5.602290528,15,-6,15,6,50.01345437,1208
11,105,109,5,Neutral,7,99,3,300,114,1,2,243,294,-1,-1,0,-1,12,-1,153,4.078252661,72,39,72,39,57.01023943,1209
11,106,113,5,Neutral,8,46,5,300,72,2,1,273,180,3,0.606568603,1,0,300,2.972519805,90,-1,0,18,0,18,64.00737697,1210
11,107,111,5,Negative,6,68,3,228,339,2,1,330,351,1,0.434055413,1,1,237,2.931133654,318,5.725878532,9,-21,9,21,71.00510157,1211
11,108,106,5,Neutral,12,105,1,33,342,1,2,153,141,4,0.572761371,1,1,12,2.916836754,333,-1,-21,-9,21,9,78.01952661,1212
11,109,102,5,Neutral,9,125,5,3,246,1,2,117,24,3,0.587691065,1,0,24,-1,168,3.346756824,21,-78,21,78,85.01718572,1213
11,110,100,5,Negative,1,32,3,165,66,1,2,30,81,1,0.652610866,1,1,123,4.231556626,39,1.587017653,-42,-27,42,27,92.0148711,1214
11,111,120,5,Negative,6,47,2,165,249,2,1,285,306,3,0.666852021,0,0,189,3.536994719,357,3.797776235,24,108,24,108,99.01258745,1215
11,112,103,5,Negative,3,107,5,78,198,2,1,75,27,2,0.685916361,1,0,87,4.880955545,240,-1,9,42,9,42,106.0102856,1216
11,113,117,5,Neutral,7,114,4,288,156,1,2,186,351,4,0.614577768,1,1,291,3.167152755,159,2.137416648,3,3,3,3,113.0080997,1217
11,114,115,5,Neutral,8,121,2,231,54,2,1,3,264,1,1.847400063,0,1,222,2.476732049,210,5.309173804,-9,156,9,156,120.0072276,1218
11,115,104,5,Neutral,11,20,6,195,237,2,1,234,339,3,0.506371631,1,0,189,1.526730574,237,4.073613215,-6,0,6,0,127.0034069,1219
11,116,97,5,Negative,4,23,4,135,234,1,2,75,228,3,0.798722479,0,0,144,-1,159,-1,9,-75,9,75,134.0177511,1220
11,117,108,5,Neutral,10,50,4,210,69,2,1,108,255,4,0.493979293,1,1,255,2.737762719,81,5.167973023,45,12,45,12,141.0154371,1221
11,118,110,5,Negative,5,33,6,42,120,2,1,249,216,2,0.483574378,1,0,54,4.604388857,162,-1,12,42,12,42,148.0131984,1222
11,119,107,5,Negative,2,102,6,111,30,1,2,84,177,3,0.716304626,0,0,132,2.478618317,81,2.947845146,21,51,21,51,155.0109476,1223
11,120,99,5,Negative,5,140,1,282,177,2,1,288,126,1,0.686473665,1,1,255,5.310663245,177,-1,-27,0,27,0,162.0085805,1224
11,121,128,6,Negative,1,109,4,96,75,2,1,75,42,-1,-1,0,-1,117,3.777207498,75,4.194870232,21,0,21,0,1.004670433,1225
11,122,131,6,Negative,6,111,4,198,144,1,2,198,342,1,0.476829314,1,1,246,3.672668366,141,2.152612442,48,-3,48,3,8.018975103,1226
11,123,132,6,Negative,3,120,3,48,348,1,2,288,147,2,0.43319708,1,0,78,-1,63,2.088024233,30,75,30,75,15.01664118,1227
11,124,126,6,Negative,3,98,6,351,324,1,2,33,228,1,0.54530693,1,1,9,4.61176726,138,5.9586454,18,174,18,174,22.01434314,1228
11,125,139,6,Negative,4,37,1,219,165,2,1,297,132,1,0.593863963,1,1,213,3.473463698,285,4.109199322,-6,120,6,120,29.0120694,1229
11,126,135,6,Negative,2,84,3,261,108,2,1,225,159,1,0.442522479,1,1,225,0.511894238,225,4.353486186,-36,117,36,117,36.00976869,1230
11,127,134,6,Neutral,10,72,2,21,324,1,2,306,294,4,1.377884426,1,1,12,3.197622165,225,3.25856759,-9,-99,9,99,43.00745933,1231
11,128,142,6,Negative,4,2,6,270,177,2,1,126,246,2,0.924612068,1,0,267,1.78637637,321,-1,-3,144,3,144,50.00518611,1232
11,129,123,6,Neutral,7,128,5,291,330,2,1,255,213,3,1.18236938,1,0,177,-1,15,3.436162976,-114,45,114,45,57.00287385,1233
11,130,137,6,Neutral,8,66,6,141,69,1,2,153,117,3,1.246869705,1,0,99,3.206513809,21,2.865250859,-42,-48,42,48,64.0172388,1234
11,131,140,6,Neutral,12,59,3,318,192,2,1,72,240,3,0.49868597,1,0,303,4.645832847,201,2.000434219,-15,9,15,9,71.01493455,1235
11,132,133,6,Negative,1,122,5,357,27,2,1,183,324,3,0.538860124,0,0,18,2.013175903,12,2.766088465,21,-15,21,15,78.01267428,1236
11,133,144,6,Neutral,11,1,4,327,300,1,2,312,261,2,0.549646748,0,0,282,-1,321,-1,-45,21,45,21,85.01034586,1237
11,134,130,6,Neutral,7,4,4,33,6,2,1,294,48,3,0.447681186,1,0,87,2.905355,171,3.815015195,54,165,54,165,92.00806608,1238
11,135,129,6,Negative,5,58,5,54,159,1,2,144,201,1,0.458916683,1,1,54,3.578329275,165,1.719655695,0,6,0,6,99.00583603,1239
11,136,138,6,Neutral,9,131,6,198,246,2,1,75,264,2,0.410837313,0,0,207,3.195759307,234,-1,9,-12,9,12,106.0034748,1240
11,137,143,6,Neutral,11,15,5,237,219,1,2,12,126,3,0.854985893,1,0,243,2.423174349,258,4.531182689,6,39,6,39,113.0178211,1241
11,138,125,6,Negative,6,101,1,72,42,1,2,78,300,1,1.004952836,1,1,129,-1,72,5.044477913,57,30,57,30,120.0155795,1242
11,139,124,6,Negative,5,5,2,303,48,1,2,141,219,-1,0.741675571,0,-1,297,5.086393137,36,4.257564241,-6,-12,6,12,127.01324,1243
11,140,141,6,Neutral,8,77,1,162,339,1,2,54,324,4,0.513471833,1,1,123,2.803953431,360,1.428456813,-39,21,39,21,134.0109581,1244
11,141,136,6,Neutral,12,129,2,87,279,2,1,282,87,3,0.62499046,1,0,138,-1,27,-1,51,108,51,108,141.00875,1245
11,142,121,6,Negative,2,97,2,222,108,2,1,213,27,3,0.711088361,0,0,213,1.102488326,129,-1,-9,21,9,21,148.0063305,1246
