"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_LimbicA_TempPole_1","Epoch","MemoryDetail",0.0261791776871055,0.00815522718429887,3.21011016560125,26.7121085135587,0.00344027803714613,0.0130997145493933
"LH_LimbicA_TempPole_2","Epoch","MemoryDetail",0.0306428597974383,0.00814101346988722,3.76401045284879,22.552003321314,0.00103561262025074,0.0049131389425849
"LH_LimbicA_TempPole_3","Epoch","MemoryDetail",0.0123897278570638,0.0121090012904306,1.02318329645031,28.3969651793393,0.314859096629731,0.443912474400887
"LH_LimbicA_TempPole_4","Epoch","MemoryDetail",-0.0235662940398041,0.0190120825079398,-1.2395430132371,25.620421732121,0.226379008409106,0.361967977995317
"LH_LimbicB_OFC_1","Epoch","MemoryDetail",-0.0205885401601244,0.0145188256229027,-1.41805822969918,26.9573065584861,0.167630871106237,0.291464580687007
"LH_LimbicB_OFC_2","Epoch","MemoryDetail",-0.0039209459023946,0.00951756936012368,-0.411969249083954,26.7122164978784,0.683649243229652,0.774802475660272
"LH_SalVentAttnA_FrMed_1","Epoch","MemoryDetail",0.0311853864475768,0.0179039501728489,1.74181597616759,27.6317449280151,0.0926640099645283,0.183528718764697
"LH_SalVentAttnA_FrMed_2","Epoch","MemoryDetail",0.0613894458173631,0.0199110770814856,3.08318056156019,28.0901119401594,0.00455814927084086,0.0163133763377463
"LH_SalVentAttnA_FrOper_1","Epoch","MemoryDetail",0.0112486217091525,0.0165817142284534,0.678375079571108,28.2599725955394,0.503051480719951,0.618640862265643
"LH_SalVentAttnA_FrOper_2","Epoch","MemoryDetail",0.0935310743529547,0.0245477896893243,3.81016276971082,27.3441608203893,0.000718231240710555,0.00407092734754873
"LH_SalVentAttnA_Ins_1","Epoch","MemoryDetail",0.0121404718714661,0.0118704089208776,1.02275093911158,26.9293568750196,0.315526023471219,0.443912474400887
"LH_SalVentAttnA_ParMed_1","Epoch","MemoryDetail",-0.000813280033240427,0.017281200561217,-0.047061547047004,27.2252219686428,0.962807702557451,0.982231091781234
"LH_SalVentAttnA_ParOper_1","Epoch","MemoryDetail",0.0256731948748068,0.0217965894341629,1.17785376250506,26.0833696294231,0.249490233140239,0.385575814853097
"LH_SalVentAttnB_Ins_1","Epoch","MemoryDetail",-0.0251256182260897,0.0189867906159054,-1.32332097268939,24.3839869172576,0.19800358399119,0.332191621893021
"LH_SalVentAttnB_IPL_1","Epoch","MemoryDetail",0.124577996014548,0.0311446585683322,3.99997950663741,25.7903884479257,0.000473121912930886,0.00311344742702906
"LH_SalVentAttnB_PFCl_1","Epoch","MemoryDetail",-0.0432077463510101,0.0232657510539077,-1.85713954606047,24.8864074814731,0.0751652401803228,0.161407463124062
"LH_SalVentAttnB_PFCmp_1","Epoch","MemoryDetail",-0.0718892172973524,0.0201283285828992,-3.57154430390353,25.8937614758491,0.00141990035793066,0.0062969494134316
"LH_SomMotA_1","Epoch","MemoryDetail",0.0114950932314196,0.0125451342406129,0.916298941959983,29.412335518653,0.366962387893459,0.490929273910695
"LH_SomMotA_2","Epoch","MemoryDetail",0.0136875432141548,0.0231492023330121,0.591274939725917,26.5436727786691,0.559338344667593,0.67439735691604
"LH_SomMotA_3","Epoch","MemoryDetail",-0.00291886492180987,0.0323231081653289,-0.0903027303834835,26.5603604763572,0.928724211399339,0.961724564088655
"LH_SomMotA_4","Epoch","MemoryDetail",0.0150244644283315,0.0165492708046441,0.907862624624844,26.7811422799657,0.372048149898567,0.490929273910695
"LH_SomMotA_5","Epoch","MemoryDetail",0.040541432987483,0.0188156206825166,2.15466891427897,23.761160016186,0.0415440781449083,0.0974137004777161
"LH_SomMotA_6","Epoch","MemoryDetail",0.0237632140327486,0.0146347776789558,1.62374957474886,26.9177099395165,0.116083788416865,0.217257732449912
"LH_SomMotA_7","Epoch","MemoryDetail",0.0267598369895042,0.0149857199860858,1.78568911032307,26.5567018159405,0.0855753157478656,0.178136371556781
"LH_SomMotA_8","Epoch","MemoryDetail",0.02997811676368,0.0217427277758669,1.37876521624641,25.6436354604254,0.179876570546897,0.305790169929724
"LH_SomMotB_Aud_1","Epoch","MemoryDetail",0.0155345836561234,0.0181744660389482,0.854747733596824,24.1985625117946,0.401074298550078,0.514585892479345
"LH_SomMotB_Aud_2","Epoch","MemoryDetail",0.00372006597826173,0.027858727272876,0.133533235090882,22.1257970590987,0.894978794149328,0.941111721682799
"LH_SomMotB_Aud_3","Epoch","MemoryDetail",0.0216603664533286,0.0202062588336355,1.07196322840686,27.6753968755188,0.292995752600585,0.426936668075139
"LH_SomMotB_Cent_1","Epoch","MemoryDetail",0.00329853097595798,0.030371838992709,0.108604914465331,25.6882839487487,0.914359758716721,0.956560978349801
"LH_SomMotB_Cent_2","Epoch","MemoryDetail",0.0584666699452618,0.0168395315180051,3.47198910389807,26.8783435791282,0.00176301949535485,0.00749283285525811
"LH_SomMotB_S2_1","Epoch","MemoryDetail",0.0172259524822398,0.0162297574584758,1.06138077086567,25.877259303216,0.298322827203559,0.431616005315787
"LH_SomMotB_S2_2","Epoch","MemoryDetail",0.0122907262796757,0.0162956965679539,0.754231414927414,27.6309902762905,0.457090419293167,0.573128454525903
"LH_SomMotB_S2_3","Epoch","MemoryDetail",0.0137706081964857,0.0277595999718834,0.496066521507277,25.4949584494764,0.624097179975291,0.722050012772096
"LH_TempPar_1","Epoch","MemoryDetail",0.0386789772296274,0.0213833078007082,1.80883975435953,25.6883038321848,0.082195839732785,0.172865477376167
"LH_TempPar_2","Epoch","MemoryDetail",0.033199544019364,0.0330594451914472,1.00423778521102,26.230071607373,0.324438872089692,0.4471995263939
"LH_VisCent_ExStr_1","Epoch","MemoryDetail",0.0506940235090957,0.0219179770856466,2.31289700281208,26.5653767716533,0.0287199980639926,0.0760893455201882
"LH_VisCent_ExStr_2","Epoch","MemoryDetail",0.0919821570472245,0.0481114042697078,1.91185766542131,26.5598510541035,0.0667391621501279,0.146395581490603
"LH_VisCent_ExStr_3","Epoch","MemoryDetail",0.0491165784725508,0.0410724313983878,1.19585271191125,26.3895937153192,0.242389138557567,0.377460948593464
"LH_VisCent_ExStr_4","Epoch","MemoryDetail",0.140212156781978,0.0273802839990169,5.12091681689687,25.721123237576,0.0000251767176744234,0.000285336133643466
"LH_VisCent_ExStr_5","Epoch","MemoryDetail",0.0468164861737274,0.0367008805187025,1.27562296904212,27.4262122795969,0.212787755583172,0.347269617111736
"LH_VisCent_Striate_1","Epoch","MemoryDetail",-0.0828027973174268,0.0499110297069349,-1.65900799489861,27.0944352831284,0.108647485552659,0.209095160874928
"LH_VisPeri_ExStrInf_1","Epoch","MemoryDetail",0.0404556867173434,0.0196863606849488,2.05501094716169,22.2173446354908,0.0518215133731728,0.118781895821655
"LH_VisPeri_ExStrInf_2","Epoch","MemoryDetail",-0.0254500436265835,0.0233815121030457,-1.08846868048659,24.8115197278778,0.286848459516343,0.426936668075139
"LH_VisPeri_ExStrInf_3","Epoch","MemoryDetail",-0.017622482485995,0.0301954353950463,-0.583614120990155,22.4277870792491,0.565303666826681,0.67439735691604
"LH_VisPeri_ExStrSup_1","Epoch","MemoryDetail",-0.019562689001786,0.021588136656887,-0.906177745337978,26.4933474547178,0.373009987530185,0.490929273910695
"LH_VisPeri_ExStrSup_2","Epoch","MemoryDetail",-0.0442539682298915,0.0312816397463138,-1.41469464480699,27.4573936015762,0.168399115808858,0.291464580687007
"LH_VisPeri_StriCal_1","Epoch","MemoryDetail",-0.00104734193993849,0.0223468464392615,-0.0468675498704103,26.390951925419,0.962971658609053,0.982231091781234
