"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_DefaultB_PFCv_2","Onset","MemoryDetail",0.0510351467265653,0.0404346676042549,1.26216313253914,24.646036223573,0.218703695810104,0.446155539452612
"LH_DefaultB_PFCv_3","Onset","MemoryDetail",0.178602123389371,0.0905129656054122,1.97322142960136,23.6163156009217,0.0602842743239494,0.18919987633978
"LH_DefaultB_PFCv_4","Onset","MemoryDetail",0.18749867630039,0.0563291083421663,3.32862851585446,25.9442253321037,0.00261919607756373,0.0283806175911418
"LH_DefaultB_Temp_1","Onset","MemoryDetail",-0.0842119953924045,0.0361286833546449,-2.33089023936373,27.2138290672289,0.0274101784664548,0.108576240915666
"LH_DefaultB_Temp_2","Onset","MemoryDetail",-0.112734351164786,0.0271537196385424,-4.15170932989855,23.4825620074683,0.000372336644570303,0.00843963061026021
"LH_DefaultB_Temp_3","Onset","MemoryDetail",-0.00822831982190217,0.0399173970874089,-0.20613367659931,25.1016146684918,0.838349269686267,0.927545845280245
"LH_DefaultB_Temp_4","Onset","MemoryDetail",-0.0690379216470651,0.0813223050235004,-0.848942016917925,22.2040812925536,0.404973637142898,0.627992763337096
"LH_DefaultC_IPL_1","Onset","MemoryDetail",0.362017579203865,0.105820172851195,3.42106395642479,27.7596509669391,0.00194961044703541,0.0241042746178923
"LH_DefaultC_PHC_1","Onset","MemoryDetail",0.124416652031362,0.0404618335596843,3.07491384066512,27.2019600766507,0.00475394622088673,0.037665843058113
"LH_DefaultC_Rsp_1","Onset","MemoryDetail",0.215964119026386,0.0704836417539896,3.06403179024389,27.9193237166687,0.00480054862505362,0.037665843058113
"LH_DorsAttnA_ParOcc_1","Onset","MemoryDetail",0.0615244803997445,0.0688946576306353,0.893022514598962,25.6185082344273,0.380157527732582,0.603518565427602
"LH_DorsAttnA_SPL_1","Onset","MemoryDetail",0.352036275835243,0.0973391016102524,3.61659672229978,26.2313018486766,0.00124763650994143,0.0189556900522623
"LH_DorsAttnA_SPL_2","Onset","MemoryDetail",0.346485907271623,0.10827030200559,3.2001934127212,26.4958145816941,0.00354869824084371,0.033176459389049
"LH_DorsAttnA_SPL_3","Onset","MemoryDetail",0.160221838541331,0.0882273242566708,1.81601153487568,25.7965644277615,0.0810091412028319,0.235676617578819
"LH_DorsAttnA_TempOcc_1","Onset","MemoryDetail",0.272621538771617,0.0537722437755373,5.06993050001089,27.5780279895924,0.0000238498736604519,0.00283783345732573
"LH_DorsAttnA_TempOcc_2","Onset","MemoryDetail",0.359677995813973,0.0789419954520512,4.55623136651567,26.2596930419038,0.000106247690494494,0.00481656196908374
"LH_DorsAttnB_FEF_1","Onset","MemoryDetail",0.200614768608731,0.0481943869455992,4.16261687974536,27.5180506094196,0.000278872378774185,0.00754997097950426
"LH_DorsAttnB_PostC_1","Onset","MemoryDetail",0.118403292742015,0.0738301345235881,1.60372581610543,23.1994508482752,0.122303335944758,0.3099364041333
"LH_DorsAttnB_PostC_2","Onset","MemoryDetail",0.0425388110491409,0.0852276559184073,0.499119805546047,26.192504989062,0.6218614373964,0.790403322298228
"LH_DorsAttnB_PostC_3","Onset","MemoryDetail",-0.0685214205271898,0.0596375036447941,-1.14896527083543,25.9871858481681,0.261035968459885,0.495361279682015
