"ROI","Phase","Feature","Beta","SE","T","Df","Pvalue","Pfdr"
"LH_SalVentAttnA_FrMed_1","Epoch","Scene",0.0377215588862649,0.0251686643183955,1.49875092333345,3707.04424603287,0.134023408277782,0.281981099529197
"LH_SalVentAttnA_FrMed_2","Epoch","Sound",0.0484249867052316,0.0452807167000606,1.06943949288609,27.8917542116497,0.294039900768527,0.489001139321573
"LH_SalVentAttnA_FrMed_2","Epoch","Color",0.0449016078477272,0.030036383530531,1.49490726145797,3702.80273956138,0.135023860960254,0.282995215437245
"LH_SalVentAttnA_FrMed_2","Epoch","Scene",0.0938613697563948,0.0319595407080241,2.93688105889547,3710.05599610548,0.0033357077477415,0.0219511090496538
"LH_SalVentAttnA_FrOper_1","Epoch","Sound",0.000632453423026761,0.0361960840644828,0.0174729791736602,29.1581697987195,0.986178305653677,0.987792345433798
"LH_SalVentAttnA_FrOper_1","Epoch","Color",0.00338589398370982,0.025214021370748,0.134286155069177,3709.84480255472,0.893183585017622,0.94084054050049
"LH_SalVentAttnA_FrOper_1","Epoch","Scene",0.0311084775671514,0.0268146229230496,1.16013108431262,3720.02652549587,0.246069889440607,0.441626898350884
"LH_SalVentAttnA_FrOper_2","Epoch","Sound",0.105777548399761,0.0575228173947146,1.83887982526879,27.7644101637306,0.0766518511535333,0.194651173883661
"LH_SalVentAttnA_FrOper_2","Epoch","Color",0.0320342977249371,0.030479187109387,1.05102205022624,3697.32954698432,0.293317150819828,0.489001139321573
"LH_SalVentAttnA_FrOper_2","Epoch","Scene",0.143097443619588,0.0324337833164776,4.41198740903251,3704.78566062496,0.0000105340064601512,0.000306991045410122
"LH_SalVentAttnA_Ins_1","Epoch","Sound",0.0296235909641782,0.0239413822383822,1.23733837375047,28.7048728604801,0.22598819857493,0.416580655204388
"LH_SalVentAttnA_Ins_1","Epoch","Color",-0.0261841554120729,0.0172495338431269,-1.51796307368075,3708.6286454628,0.12910894331177,0.274001110860501
"LH_SalVentAttnA_Ins_1","Epoch","Scene",0.0376160755496034,0.0183474206737272,2.05021055648809,3717.87555445629,0.0404138707640928,0.121838861613915
"LH_SalVentAttnA_ParMed_1","Epoch","Sound",-0.00261201444836757,0.0337657261143352,-0.077356975517806,29.0789829518623,0.938869393827156,0.963117685407836
"LH_SalVentAttnA_ParMed_1","Epoch","Color",-0.00739384066277848,0.0294292326693937,-0.251241367583058,25.3791759963671,0.803650629438924,0.897507637256608
